1;2;3;4;5;6;7;8;9;10
459;01.01.2002;744.0;0.0;0.0;0.0;92.0;178.0;0.0;3.49784
459;01.02.2002;672.0;0.0;0.0;0.0;109.0;149.0;0.0;4.14418
459;01.01.2003;744.0;0.0;0.0;0.0;429.0;454.0;0.0;16.31058
459;01.02.2003;672.0;0.0;0.0;0.0;411.0;476.0;0.0;15.62622
459;01.04.2001;720.0;0.0;0.0;0.0;209.0;541.0;0.0;9.19809
459;01.04.2002;720.0;0.0;0.0;0.0;408.0;472.0;0.0;15.51216
459;01.05.2001;744.0;0.0;0.0;0.0;183.0;483.0;0.0;8.05383
459;01.04.2003;720.0;0.0;0.0;0.0;437.0;469.0;0.0;16.61474
459;01.05.2002;744.0;0.0;0.0;0.0;370.0;510.0;0.0;14.0674
459;01.06.2001;720.0;0.0;0.0;0.0;132.0;321.0;0.0;5.80932
459;01.05.2003;744.0;0.0;0.0;0.0;441.0;472.0;0.0;16.76682
459;01.06.2002;720.0;0.0;0.0;0.0;362.0;497.0;0.0;13.76324
459;01.07.2001;744.0;0.0;0.0;0.0;179.0;334.0;0.0;7.87779
459;01.06.2003;576.0;144.0;0.0;0.0;308.0;343.0;0.0;11.71016
459;01.07.2002;744.0;0.0;0.0;0.0;390.0;529.0;0.0;14.8278
459;01.07.2003;624.0;120.0;0.0;0.0;680.0;708.0;0.0;25.8536
459;01.09.2001;720.0;0.0;0.0;0.0;144.0;293.0;0.0;6.33744
459;01.08.2001;744.0;0.0;0.0;0.0;138.0;321.0;0.0;6.07338
459;01.08.2002;744.0;0.0;0.0;0.0;390.0;528.0;0.0;14.8278
459;01.08.2003;744.0;0.0;0.0;0.0;787.0;832.0;0.0;29.92174
459;01.09.2002;720.0;0.0;0.0;0.0;378.0;497.0;0.0;14.37156
459;01.09.2003;252.0;0.0;0.0;0.0;616.0;660.0;0.0;23.42032
459;01.10.2002;744.0;0.0;0.0;0.0;343.0;398.0;0.0;13.04086
459;01.10.2003;744.0;0.0;0.0;0.0;1871.0;1999.0;0.0;71.13542
459;01.09.2003;372.0;96.0;0.0;0.0;23.0;24.0;0.0;0.87446
459;01.12.2001;744.0;0.0;0.0;0.0;112.0;218.0;0.0;4.92912
459;01.11.2001;720.0;0.0;0.0;0.0;150.0;285.0;0.0;6.6015
459;01.11.2002;720.0;0.0;0.0;0.0;347.0;436.0;0.0;13.19294
459;01.11.2003;720.0;0.0;0.0;0.0;1603.0;1781.0;0.0;60.94605
459;01.12.2002;744.0;0.0;0.0;0.0;354.0;375.0;0.0;13.45908
459;01.12.2003;744.0;0.0;0.0;0.0;1626.0;2021.0;0.0;61.82053
460;01.01.2001;744.0;0.0;0.0;0.0;214.0;228.0;0.0;9.41814
460;01.01.2002;744.0;0.0;0.0;0.0;1016.0;1105.0;0.0;38.62832
460;01.01.2003;744.0;0.0;0.0;0.0;977.0;1111.0;0.0;37.14554
460;01.03.2001;744.0;0.0;0.0;0.0;190.0;202.0;0.0;8.3619
460;01.02.2001;672.0;0.0;0.0;0.0;175.0;183.0;0.0;7.70175
460;01.02.2002;672.0;0.0;0.0;0.0;930.0;1007.0;0.0;35.3586
460;01.02.2003;672.0;0.0;0.0;0.0;875.0;1013.0;0.0;33.2675
460;01.04.2001;720.0;0.0;0.0;0.0;140.0;149.0;0.0;6.1614
460;01.04.2002;720.0;0.0;0.0;0.0;969.0;1016.0;0.0;36.84138
460;01.03.2002;744.0;0.0;0.0;0.0;988.0;1054.0;0.0;37.56376
460;01.04.2003;720.0;0.0;0.0;0.0;1098.0;1307.0;0.0;41.74597
460;01.03.2003;744.0;0.0;0.0;0.0;1008.0;1131.0;0.0;38.32416
460;01.05.2001;360.0;384.0;0.0;0.0;364.0;634.0;0.0;16.01964
460;01.05.2002;744.0;0.0;0.0;0.0;907.0;952.0;0.0;34.48414
460;01.05.2003;744.0;0.0;0.0;0.0;1205.0;1426.0;0.0;45.8141
460;01.06.2001;720.0;0.0;0.0;0.0;985.0;1021.0;0.0;43.34985
460;01.07.2003;744.0;0.0;0.0;0.0;1214.0;1573.0;0.0;46.15628
460;01.06.2002;720.0;0.0;0.0;0.0;888.0;931.0;0.0;33.76176
460;01.06.2003;720.0;0.0;0.0;0.0;1161.0;1503.0;0.0;44.14122
460;01.08.2001;744.0;0.0;0.0;0.0;4.0;503.0;0.0;0.17604
460;01.08.2002;672.0;72.0;0.0;0.0;612.0;663.0;0.0;23.26824
460;01.08.2003;744.0;0.0;0.0;0.0;1191.0;1551.0;0.0;45.28182
460;01.07.2001;744.0;0.0;0.0;0.0;415.0;704.0;0.0;18.26415
460;01.07.2002;744.0;0.0;0.0;0.0;762.0;800.0;0.0;28.97124
460;01.09.2001;444.0;0.0;0.0;0.0;654.0;678.0;0.0;28.78254
460;01.09.2001;60.0;216.0;0.0;0.0;1.0;41.0;0.0;0.04401
460;01.09.2002;720.0;0.0;0.0;0.0;905.0;1293.0;0.0;34.4081
460;01.09.2003;720.0;0.0;0.0;0.0;1216.0;1576.0;0.0;46.23232
460;01.11.2001;600.0;120.0;0.0;0.0;1059.0;1109.0;0.0;46.60659
460;01.10.2001;744.0;0.0;0.0;0.0;1148.0;1190.0;0.0;50.52348
460;01.10.2002;744.0;0.0;0.0;0.0;985.0;1060.0;0.0;37.4497
460;01.11.2002;720.0;0.0;0.0;0.0;1065.0;1147.0;0.0;40.4913
460;01.10.2003;744.0;0.0;0.0;0.0;1226.0;1600.0;0.0;46.61252
460;01.11.2003;720.0;0.0;0.0;0.0;1120.0;1435.0;0.0;42.5824
460;01.12.2001;744.0;0.0;0.0;0.0;1304.0;1384.0;0.0;57.38904
460;01.12.2003;744.0;0.0;0.0;0.0;1043.0;1463.0;0.0;39.65486
460;01.12.2002;744.0;0.0;0.0;0.0;949.0;1083.0;0.0;36.08098
463;01.01.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.01.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.01.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.02.2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.02.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.02.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.03.2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.03.2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
