1;2;3;4;5;6;7;8;9;10
744;01.02.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.03.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.08.2022;744.0;0.0;0.0;0.0;83.551;5969.274;0.0;7.341
744;01.06.2022;86.0;0.0;0.0;0.0;8.3;556.404;0.0;0.711
744;01.07.2022;744.0;0.0;0.0;0.0;82.931;5899.049;0.0;6.586
744;01.09.2022;720.0;0.0;0.0;0.0;83.343;5938.937;0.0;7.558
950;01.01.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.02.2022;134.0;0.0;0.0;0.0;10.39;408.258;0.0;0.875
950;01.03.2022;744.0;0.0;0.0;0.0;81.343;2321.945;0.0;6.235
950;01.06.2022;720.0;0.0;0.0;0.0;55.521;2474.887;0.0;4.758
950;01.04.2022;720.0;0.0;0.0;0.0;83.948;2435.685;0.0;7.368
950;01.05.2022;744.0;0.0;0.0;0.0;54.733;2563.577;0.0;4.836
950;01.07.2022;744.0;0.0;0.0;0.0;67.555;2388.103;0.0;5.365
950;01.08.2022;744.0;0.0;0.0;0.0;65.286;2317.909;0.0;5.736
950;01.09.2022;720.0;0.0;0.0;0.0;64.028;2267.39;0.0;5.807
963;01.02.2022;0.0;0.0;360.0;0.0;0.0;0.0;2182.0;0.0
963;01.03.2022;0.0;0.0;744.0;0.0;0.0;0.0;6279.0;0.0
963;01.08.2022;0.0;0.0;744.0;0.0;0.0;0.0;7019.0;0.0
963;01.10.2022;0.0;0.0;744.0;0.0;0.0;0.0;7095.0;0.0
963;01.01.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.04.2022;0.0;0.0;720.0;0.0;0.0;0.0;6235.0;0.0
963;01.05.2022;0.0;0.0;744.0;0.0;0.0;0.0;6555.0;0.0
963;01.06.2022;0.0;0.0;720.0;0.0;0.0;0.0;7105.0;0.0
963;01.09.2022;0.0;0.0;720.0;0.0;0.0;0.0;6366.0;0.0
744;01.02.2023;672.0;0.0;0.0;0.0;115.837;5236.706;0.0;10.208
950;01.02.2023;672.0;0.0;0.0;0.0;53.797;1819.082;0.0;4.741
950;01.12.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.12.2017;648.0;96.0;0.0;0.0;255.72;2692.72;0.0;16.241
950;01.12.2018;744.0;0.0;0.0;0.0;250.659;2140.659;0.0;13.911
963;01.07.2016;744.0;0.0;0.0;0.0;971.67;1427.67;0.0;43.645
963;01.07.2017;0.0;0.0;744.0;0.0;0.0;0.0;7131.0;0.0
963;01.07.2018;0.0;0.0;576.0;168.0;0.0;0.0;5710.0;0.0
740;01.06.2016;720.0;0.0;0.0;0.0;1066.11;2211.11;0.0;48.884
740;01.07.2018;744.0;0.0;0.0;0.0;612.166;3012.166;0.0;38.933
740;01.08.2016;744.0;0.0;0.0;0.0;517.36;2507.36;0.0;23.571
740;01.06.2017;720.0;0.0;0.0;0.0;443.42;2179.42;0.0;20.775
740;01.06.2018;720.0;0.0;0.0;0.0;565.682;2826.682;0.0;36.498
740;01.07.2016;744.0;0.0;0.0;0.0;483.72;2500.72;0.0;21.728
740;01.07.2017;744.0;0.0;0.0;0.0;641.52;2216.52;0.0;26.816
740;01.08.2017;744.0;0.0;0.0;0.0;801.17;2326.17;0.0;36.412
740;01.08.2018;744.0;0.0;0.0;0.0;678.96;2935.96;0.0;42.14
740;01.09.2016;720.0;0.0;0.0;0.0;486.43;2360.43;0.0;22.431
740;01.10.2016;744.0;0.0;0.0;0.0;486.51;2371.51;0.0;24.451
740;01.10.2017;744.0;0.0;0.0;0.0;779.93;2670.93;0.0;36.543
741;01.04.2017;0.0;0.0;720.0;0.0;0.0;0.0;12240.0;0.0
740;01.10.2018;744.0;0.0;0.0;0.0;700.375;3140.375;0.0;44.34
740;01.11.2016;720.0;0.0;0.0;0.0;381.08;2330.08;0.0;17.642
740;01.11.2017;720.0;0.0;0.0;0.0;842.63;2551.63;0.0;56.129
740;01.11.2018;720.0;0.0;0.0;0.0;556.438;3018.438;0.0;34.354
741;01.01.2018;0.0;0.0;744.0;0.0;0.0;0.0;11750.0;1.762
741;01.02.2017;0.0;0.0;384.0;288.0;0.0;0.0;5988.0;0.0
740;01.12.2016;744.0;0.0;0.0;0.0;465.44;2216.44;0.0;19.241
740;01.12.2017;552.0;192.0;0.0;0.0;618.36;2004.36;0.0;37.502
741;01.04.2018;0.0;0.0;720.0;0.0;0.0;0.0;12089.0;1.813
740;01.12.2018;744.0;0.0;0.0;0.0;531.194;3407.194;0.0;32.371
741;01.05.2017;0.0;0.0;744.0;0.0;0.0;0.0;12776.0;0.0
741;01.05.2018;0.0;0.0;744.0;0.0;0.0;0.0;13462.0;2.019
741;01.07.2017;0.0;0.0;744.0;0.0;0.0;0.0;12672.0;1.901
741;01.07.2018;0.0;0.0;744.0;0.0;0.0;0.0;11982.0;1.797
